Tarih,Close,Open,High,Low
13.04.2018,4.0969,4.1097,4.1173,4.065
16.04.2018,4.0963,4.0984,4.1213,4.0865
17.04.2018,4.0976,4.0967,4.1266,4.0697
18.04.2018,4.0086,4.0941,4.1086,4.0037
19.04.2018,4.0403,4.0078,4.05,4.0055
20.04.2018,4.0766,4.0398,4.079,4.0225
23.04.2018,4.108,4.0766,4.1111,4.0614
24.04.2018,4.086,4.1077,4.1144,4.0775
25.04.2018,4.0809,4.0866,4.1116,4.0325
26.04.2018,4.0664,4.0813,4.0863,4.0545
27.04.2018,4.0422,4.0659,4.08,4.035
30.04.2018,4.0617,4.0441,4.074,4.0245
01.05.2018,4.103,4.061,4.1254,4.053
02.05.2018,4.1771,4.1028,4.1876,4.0886
03.05.2018,4.2131,4.1772,4.245,4.1522
04.05.2018,4.226,4.2153,4.2921,4.2137
07.05.2018,4.2669,4.226,4.2729,4.221
08.05.2018,4.3327,4.2664,4.3382,4.2565
09.05.2018,4.2876,4.329,4.3746,4.251
10.05.2018,4.2352,4.2871,4.3084,4.2197
11.05.2018,4.3136,4.2347,4.318,4.2261
14.05.2018,4.3674,4.3139,4.3714,4.3
15.05.2018,4.445,4.3689,4.477,4.347
16.05.2018,4.4139,4.443,4.5015,4.39
17.05.2018,4.4606,4.411,4.4674,4.4095
18.05.2018,4.4917,4.457,4.506,4.4365
21.05.2018,4.5749,4.4902,4.6,4.4864
22.05.2018,4.6691,4.5744,4.6738,4.5375
23.05.2018,4.5762,4.666,4.9241,4.5395
24.05.2018,4.7073,4.5763,4.8032,4.538
25.05.2018,4.7081,4.709,4.803,4.6818
28.05.2018,4.5822,4.713,4.7214,4.5495
29.05.2018,4.5488,4.577,4.6358,4.528
30.05.2018,4.465,4.5483,4.5641,4.441
31.05.2018,4.5245,4.459,4.5463,4.4495
01.06.2018,4.6508,4.524,4.6574,4.514
04.06.2018,4.5921,4.6495,4.6791,4.5735
05.06.2018,4.5985,4.5903,4.6337,4.5805
06.06.2018,4.5554,4.598,4.629,4.5358
07.06.2018,4.4844,4.5537,4.5872,4.451
08.06.2018,4.474,4.48,4.5404,4.4591
11.06.2018,4.524,4.4774,4.542,4.461
12.06.2018,4.5976,4.5229,4.5998,4.5191
13.06.2018,4.6453,4.5953,4.6995,4.5813
14.06.2018,4.7259,4.6319,4.7329,4.591
15.06.2018,4.7301,4.7267,4.7602,4.7073
18.06.2018,4.7042,4.7272,4.7458,4.673
19.06.2018,4.7402,4.7055,4.7763,4.686
20.06.2018,4.7327,4.7319,4.7696,4.722
21.06.2018,4.7225,4.7312,4.77,4.7151
22.06.2018,4.6773,4.7185,4.7462,4.6585
25.06.2018,4.681,4.66,4.7249,4.535
26.06.2018,4.6155,4.6792,4.7169,4.6045
27.06.2018,4.6225,4.6168,4.659,4.5895
28.06.2018,4.5853,4.6245,4.6535,4.5733
29.06.2018,4.5872,4.583,4.6111,4.5445
02.07.2018,4.6161,4.5908,4.6448,4.5813
03.07.2018,4.6705,4.6175,4.6881,4.608
04.07.2018,4.6667,4.672,4.7234,4.659
05.07.2018,4.5924,4.6692,4.689,4.5814
06.07.2018,4.5704,4.5935,4.6198,4.5684
09.07.2018,4.7338,4.5694,4.7488,4.506
10.07.2018,4.7077,4.7358,4.7588,4.6448
11.07.2018,4.8762,4.7035,4.8789,4.6923
12.07.2018,4.8552,4.8735,4.9721,4.7792
13.07.2018,4.8552,4.8545,4.8753,4.8066
16.07.2018,4.8463,4.8435,4.868,4.818
17.07.2018,4.8065,4.8451,4.8606,4.7755
18.07.2018,4.7952,4.8074,4.8474,4.7624
19.07.2018,4.8066,4.797,4.8453,4.7875
20.07.2018,4.7927,4.8065,4.8269,4.763
23.07.2018,4.7395,4.7939,4.797,4.7305
24.07.2018,4.8861,4.7415,4.9403,4.7345
25.07.2018,4.7728,4.8883,4.8924,4.7728
26.07.2018,4.8649,4.7705,4.8845,4.766
27.07.2018,4.8529,4.8644,4.883,4.834
30.07.2018,4.8823,4.8459,4.9104,4.8407
31.07.2018,4.9142,4.8845,4.9324,4.8734
01.08.2018,4.995,4.9137,5.0183,4.9087
02.08.2018,5.066,4.9924,5.0944,4.9591
03.08.2018,5.0815,5.0655,5.1135,5.0528
06.08.2018,5.3301,5.0798,5.4265,5.0798
07.08.2018,5.2443,5.3275,5.3696,5.1725
08.08.2018,5.28,5.231,5.3112,5.22
09.08.2018,5.5457,5.284,5.572,5.2777
10.08.2018,6.4275,5.545,6.802,5.53
13.08.2018,6.8834,6.4362,7.2393,6.4362
14.08.2018,6.3544,6.8868,6.9668,6.2804
15.08.2018,5.9905,6.3401,6.5955,5.86
16.08.2018,5.827,5.928,6.041,5.6675
17.08.2018,6.014,5.82,6.3416,5.718
20.08.2018,6.0808,6.028,6.2,5.952
21.08.2018,6.0757,6.1054,6.1797,6.017
22.08.2018,6.0512,6.0718,6.1369,6.0219
23.08.2018,6.1247,6.0564,6.1909,6.0276
24.08.2018,6.0068,6.0968,6.1357,5.9811
27.08.2018,6.1217,6.0058,6.2978,5.9629
28.08.2018,6.273,6.1456,6.313,6.1075
29.08.2018,6.4752,6.3026,6.5138,6.2447
30.08.2018,6.6519,6.452,6.835,6.4021
31.08.2018,6.538,6.674,6.8125,6.3765
03.09.2018,6.634,6.5299,6.7324,6.489
04.09.2018,6.6711,6.62,6.7251,6.5654
05.09.2018,6.6012,6.6753,6.7418,6.579
06.09.2018,6.5827,6.6105,6.6589,6.5339
07.09.2018,6.397,6.581,6.6201,6.3615
10.09.2018,6.4616,6.396,6.5071,6.3793
11.09.2018,6.4301,6.4705,6.5002,6.4133
12.09.2018,6.342,6.427,6.4821,6.311
13.09.2018,6.0812,6.3549,6.5653,5.9989
14.09.2018,6.1703,6.064,6.1911,5.982
17.09.2018,6.3144,6.1809,6.3292,6.1363
18.09.2018,6.3846,6.3258,6.4803,6.3064
19.09.2018,6.2493,6.3887,6.4205,6.2119
20.09.2018,6.196,6.2639,6.3907,6.118
21.09.2018,6.2937,6.2006,6.3071,6.179
24.09.2018,6.1524,6.2422,6.3361,6.0348
25.09.2018,6.1618,6.132,6.2244,6.037
26.09.2018,6.107,6.157,6.2171,6.052
27.09.2018,6.008,6.1218,6.1499,5.946
28.09.2018,6.056,6.0093,6.0942,5.932
01.10.2018,5.936,6.067,6.0792,5.887
02.10.2018,5.9846,5.9315,6.0594,5.9005
03.10.2018,6.0458,5.973,6.0931,5.953
04.10.2018,6.1627,6.039,6.2332,6.0339
05.10.2018,6.1333,6.152,6.2123,6.07
08.10.2018,6.1106,6.138,6.1948,6.0908
09.10.2018,6.1011,6.1064,6.1604,6.061
10.10.2018,6.076,6.1042,6.1357,5.9971
11.10.2018,5.9258,6.072,6.0849,5.8945
12.10.2018,5.8721,5.9253,5.9845,5.8068
15.10.2018,5.7867,5.8698,5.9051,5.7424
16.10.2018,5.6855,5.7896,5.8115,5.6623
17.10.2018,5.5835,5.6815,5.7207,5.5285
18.10.2018,5.6425,5.5765,5.6831,5.5093
19.10.2018,5.6425,5.6345,5.7005,5.58
22.10.2018,5.6689,5.6521,5.6958,5.6145
23.10.2018,5.737,5.6683,5.878,5.665
24.10.2018,5.7023,5.7469,5.7784,5.6531
25.10.2018,5.6345,5.7041,5.7417,5.6122
26.10.2018,5.5929,5.6353,5.6578,5.5626
29.10.2018,5.5611,5.5969,5.6037,5.5072
30.10.2018,5.4746,5.5677,5.5692,5.4608
31.10.2018,5.5835,5.468,5.6322,5.4612
01.11.2018,5.5118,5.5867,5.6525,5.5013
02.11.2018,5.4296,5.5085,5.5279,5.398
05.11.2018,5.3134,5.4296,5.4755,5.299
06.11.2018,5.356,5.3129,5.4181,5.294
07.11.2018,5.3612,5.3621,5.4179,5.3175
08.11.2018,5.4583,5.3569,5.4762,5.354
09.11.2018,5.4606,5.45,5.5421,5.4285
12.11.2018,5.4686,5.4678,5.5238,5.4231
13.11.2018,5.4776,5.4646,5.5299,5.441
14.11.2018,5.4624,5.4827,5.5013,5.4456
15.11.2018,5.3481,5.461,5.4715,5.3024
16.11.2018,5.3318,5.3482,5.3951,5.3033
19.11.2018,5.3075,5.3397,5.3734,5.295
20.11.2018,5.3776,5.2995,5.4387,5.297
21.11.2018,5.308,5.3768,5.4008,5.2787
22.11.2018,5.296,5.3121,5.3517,5.273
23.11.2018,5.2875,5.287,5.3121,5.252
26.11.2018,5.2477,5.2877,5.3009,5.211
27.11.2018,5.2716,5.2472,5.3003,5.2153
28.11.2018,5.2219,5.2789,5.2829,5.2097
29.11.2018,5.1631,5.2311,5.2389,5.1322
30.11.2018,5.2128,5.1625,5.2571,5.135
03.12.2018,5.2501,5.2207,5.2939,5.1448
04.12.2018,5.3875,5.255,5.4623,5.2332
05.12.2018,5.3262,5.3833,5.4528,5.302
06.12.2018,5.3386,5.3258,5.405,5.3176
07.12.2018,5.3029,5.3308,5.3518,5.249
10.12.2018,5.3248,5.2993,5.358,5.2666
11.12.2018,5.3653,5.3189,5.4045,5.301
12.12.2018,5.3482,5.3703,5.4016,5.3309
13.12.2018,5.3392,5.352,5.3917,5.299
14.12.2018,5.3635,5.3352,5.4219,5.3301
17.12.2018,5.3686,5.3639,5.3973,5.357
18.12.2018,5.345,5.3697,5.3902,5.325
19.12.2018,5.286,5.343,5.3551,5.1968
20.12.2018,5.2649,5.2929,5.3303,5.2255
21.12.2018,5.3181,5.2619,5.3213,5.23
24.12.2018,5.289,5.3197,5.3251,5.2762
25.12.2018,5.3101,5.3003,5.356,5.2901
26.12.2018,5.2766,5.2965,5.3088,5.2703
27.12.2018,5.285,5.2749,5.3073,5.2644
28.12.2018,5.2725,5.285,5.3008,5.243
31.12.2018,5.2887,5.2725,5.322,5.253
01.01.2019,5.2933,5.2896,5.2933,5.254
02.01.2019,5.4003,5.301,5.4215,5.2737
03.01.2019,5.4664,5.4002,5.83,5.3857
04.01.2019,5.3311,5.4587,5.4778,5.3058
07.01.2019,5.3848,5.3362,5.4153,5.3171
08.01.2019,5.4811,5.3814,5.5155,5.374
09.01.2019,5.4768,5.4805,5.5486,5.4375
10.01.2019,5.4168,5.4801,5.5083,5.3975
11.01.2019,5.455,5.4196,5.5055,5.4
14.01.2019,5.4447,5.463,5.5534,5.431
15.01.2019,5.4466,5.4461,5.4715,5.4219
16.01.2019,5.3363,5.45,5.4559,5.3263
17.01.2019,5.348,5.3326,5.3921,5.3321
18.01.2019,5.3283,5.3426,5.3777,5.3152
21.01.2019,5.3247,5.3258,5.3589,5.3144
22.01.2019,5.3436,5.3265,5.3731,5.3216
23.01.2019,5.286,5.3397,5.3578,5.2727
24.01.2019,5.2651,5.2849,5.3017,5.2446
25.01.2019,5.2688,5.2615,5.2926,5.2455
28.01.2019,5.3279,5.2585,5.3432,5.2432
29.01.2019,5.3098,5.3238,5.3647,5.2963
30.01.2019,5.2252,5.3095,5.3253,5.209
31.01.2019,5.1645,5.2265,5.2462,5.1589
01.02.2019,5.2084,5.1585,5.2308,5.1585
04.02.2019,5.2182,5.2031,5.2444,5.2001
05.02.2019,5.1985,5.2217,5.2259,5.179
06.02.2019,5.2168,5.2014,5.2414,5.1977
07.02.2019,5.2668,5.2176,5.297,5.2085
08.02.2019,5.2474,5.2643,5.2781,5.222
11.02.2019,5.278,5.2499,5.2929,5.2357
12.02.2019,5.2516,5.2787,5.2938,5.247
13.02.2019,5.285,5.2538,5.2985,5.2352
14.02.2019,5.2729,5.283,5.3253,5.2572
15.02.2019,5.2714,5.2704,5.3111,5.243
18.02.2019,5.3083,5.2817,5.3231,5.2762
19.02.2019,5.2828,5.2931,5.3246,5.2786
20.02.2019,5.3244,5.2838,5.3322,5.2748
21.02.2019,5.3214,5.3288,5.3455,5.2982
22.02.2019,5.3186,5.3159,5.3414,5.301
25.02.2019,5.3026,5.3198,5.3284,5.2912
26.02.2019,5.302,5.3028,5.3199,5.2877
27.02.2019,5.3109,5.306,5.3259,5.2832
28.02.2019,5.3341,5.3088,5.3429,5.3057
01.03.2019,5.3732,5.34,5.4061,5.3305
04.03.2019,5.3727,5.3746,5.4024,5.363
05.03.2019,5.3842,5.374,5.403,5.3615
06.03.2019,5.4263,5.3874,5.4482,5.3605
07.03.2019,5.4702,5.4285,5.482,5.4199
08.03.2019,5.426,5.4713,5.4889,5.4216
11.03.2019,5.4445,5.432,5.4636,5.4241
12.03.2019,5.4552,5.4454,5.4679,5.4253
13.03.2019,5.4544,5.4563,5.4815,5.4483
14.03.2019,5.4653,5.4566,5.4795,5.4545
15.03.2019,5.4457,5.4668,5.4781,5.4427
18.03.2019,5.4659,5.4466,5.4759,5.4437
19.03.2019,5.4754,5.4685,5.4912,5.4562
20.03.2019,5.4178,5.4762,5.4859,5.4071
21.03.2019,5.4612,5.4215,5.4809,5.4191
22.03.2019,5.7617,5.4654,5.8486,5.4505
25.03.2019,5.5493,5.7631,5.7736,5.5442
26.03.2019,5.3269,5.5506,5.5949,5.3018
27.03.2019,5.3268,5.3393,5.4712,5.2758
28.03.2019,5.546,5.3322,5.6547,5.3317
29.03.2019,5.5405,5.5586,5.6826,5.547
01.04.2019,5.4853,5.5705,5.7135,5.4175
02.04.2019,5.604,5.4865,5.6815,5.476
03.04.2019,5.6221,5.605,5.6751,5.5672
04.04.2019,5.5881,5.6262,5.6666,5.546
05.04.2019,5.6252,5.5923,5.6514,5.5582
08.04.2019,5.6893,5.6261,5.7465,5.6175
09.04.2019,5.6906,5.6897,5.7337,5.6347
10.04.2019,5.6808,5.6942,5.7292,5.6623
11.04.2019,5.7342,5.6812,5.7625,5.6676
12.04.2019,5.7683,5.738,5.8305,5.7092
15.04.2019,5.7997,5.7643,5.8272,5.759
16.04.2019,5.7662,5.8042,5.8316,5.7368
17.04.2019,5.7367,5.7719,5.7966,5.6965
18.04.2019,5.7945,5.7389,5.8538,5.7362
19.04.2019,5.8102,5.8001,5.8404,5.7758
22.04.2019,5.8262,5.8112,5.8615,5.8064
23.04.2019,5.8277,5.8273,5.854,5.8094
24.04.2019,5.8705,5.8284,5.8943,5.8229
25.04.2019,5.9243,5.8735,5.9823,5.865
26.04.2019,5.9372,5.9276,5.9732,5.9145
29.04.2019,5.9448,5.9318,5.963,5.9152
30.04.2019,5.9617,5.9486,5.9858,5.9278
01.05.2019,5.964,5.9659,5.9701,5.9356
02.05.2019,5.9635,5.9671,5.985,5.9494
03.05.2019,5.9531,5.9649,5.9843,5.9528
06.05.2019,6.0769,5.964,6.1517,5.964
07.05.2019,6.1501,6.0805,6.2,6.0743
08.05.2019,6.1835,6.15,6.2001,6.1415
09.05.2019,6.1907,6.1837,6.2478,6.1543
10.05.2019,5.9757,6.1928,6.2069,5.9561
13.05.2019,6.0552,6.0032,6.1335,5.957
14.05.2019,6.0249,6.0594,6.1143,5.9805
15.05.2019,5.9973,6.0311,6.0894,5.9882
16.05.2019,6.0415,6.0009,6.0543,5.9919
17.05.2019,6.054,6.0465,6.0964,6.024
20.05.2019,6.0189,6.0558,6.0837,5.9963
21.05.2019,6.0515,6.0287,6.0907,6.0094
22.05.2019,6.091,6.0524,6.1225,6.0459
23.05.2019,6.0954,6.0956,6.1545,6.0879
24.05.2019,6.0815,6.0963,6.1297,6.043
27.05.2019,6.056,6.0844,6.1104,6.0272
28.05.2019,6.0271,6.0608,6.0846,5.9833
29.05.2019,6.009,6.0317,6.0594,5.995
30.05.2019,5.8746,6.0111,6.0299,5.855
31.05.2019,5.8372,5.8793,5.9262,5.8144
03.06.2019,5.8293,5.8399,5.8942,5.8234
04.06.2019,5.7746,5.8343,5.8679,5.7459
05.06.2019,5.73,5.7827,5.7912,5.6659
06.06.2019,5.7759,5.73,5.8074,5.7126
07.06.2019,5.83,5.78,5.8721,5.7755
10.06.2019,5.7737,5.8324,5.8633,5.7568
11.06.2019,5.7946,5.7816,5.8457,5.7483
12.06.2019,5.807,5.7977,5.8327,5.761
13.06.2019,5.8619,5.8073,5.9046,5.8018
14.06.2019,5.9005,5.8685,5.9338,5.849
17.06.2019,5.8687,5.899,5.9291,5.8485
18.06.2019,5.8225,5.8735,5.8826,5.8114
19.06.2019,5.7833,5.8279,5.919,5.7842
20.06.2019,5.76,5.7913,5.9022,5.7232
21.06.2019,5.8204,5.7643,5.8407,5.7513
24.06.2019,5.808,5.8213,5.8341,5.7025
25.06.2019,5.7939,5.8089,5.8338,5.7515
26.06.2019,5.7719,5.7947,5.8181,5.7453
27.06.2019,5.7698,5.7753,5.7966,5.754
28.06.2019,5.7873,5.7723,5.8012,5.7393
01.07.2019,5.6431,5.792,5.792,5.618
02.07.2019,5.6485,5.6501,5.7037,5.6205
03.07.2019,5.6171,5.6564,5.667,5.6007
04.07.2019,5.5943,5.6243,5.6286,5.578
05.07.2019,5.6278,5.5952,5.6471,5.5845
08.07.2019,5.7357,5.6295,5.7948,5.6294
09.07.2019,5.7287,5.7366,5.7519,5.6807
10.07.2019,5.6702,5.7307,5.7596,5.6663
11.07.2019,5.6704,5.6752,5.703,5.6493
12.07.2019,5.7081,5.6737,5.7802,5.6563
15.07.2019,5.7116,5.7198,5.7357,5.6957
16.07.2019,5.7108,5.7149,5.7274,5.69
17.07.2019,5.6806,5.7127,5.7218,5.6705
18.07.2019,5.6136,5.6842,5.7137,5.612
19.07.2019,5.6531,5.6186,5.6781,5.6125
22.07.2019,5.675,5.6525,5.6976,5.6395
23.07.2019,5.7168,5.6795,5.7279,5.6651
24.07.2019,5.7046,5.718,5.7393,5.6922
25.07.2019,5.7017,5.7086,5.777,5.6459
26.07.2019,5.6708,5.7035,5.7106,5.6065
29.07.2019,5.6098,5.6718,5.6743,5.5953
30.07.2019,5.5558,5.6144,5.6245,5.5445
31.07.2019,5.5854,5.5594,5.6225,5.508
01.08.2019,5.6019,5.5813,5.6297,5.5545
02.08.2019,5.5587,5.6041,5.6264,5.5448
05.08.2019,5.5705,5.56,5.6231,5.5274
06.08.2019,5.5182,5.5668,5.5958,5.5052
07.08.2019,5.491,5.5208,5.5347,5.4583
08.08.2019,5.4691,5.494,5.5174,5.4463
09.08.2019,5.4907,5.476,5.5147,5.4503
12.08.2019,5.5593,5.4914,5.5757,5.4886
13.08.2019,5.5588,5.5642,5.6369,5.547
14.08.2019,5.6105,5.5608,5.6313,5.5577
15.08.2019,5.5642,5.6127,5.6196,5.5406
16.08.2019,5.5775,5.568,5.588,5.5245
19.08.2019,5.6528,5.5792,5.6741,5.5578
20.08.2019,5.7265,5.6607,5.7512,5.6367
21.08.2019,5.7094,5.7343,5.7419,5.6995
22.08.2019,5.7678,5.7175,5.7934,5.7075
23.08.2019,5.7589,5.7689,5.7804,5.7302
26.08.2019,5.8201,5.7612,5.8495,5.7606
27.08.2019,5.8218,5.8249,5.8608,5.7955
28.08.2019,5.8101,5.8283,5.8415,5.7886
29.08.2019,5.839,5.815,5.8501,5.8005
30.08.2019,5.8296,5.839,5.8533,5.8153
02.09.2019,5.8044,5.8316,5.844,5.7925
03.09.2019,5.7283,5.8074,5.8253,5.7195
04.09.2019,5.666,5.7294,5.7354,5.645
05.09.2019,5.6846,5.6678,5.7031,5.6435
06.09.2019,5.7145,5.6916,5.7301,5.6782
09.09.2019,5.7479,5.7147,5.767,5.6978
10.09.2019,5.7641,5.7499,5.7896,5.7404
11.09.2019,5.7456,5.7682,5.7944,5.7417
12.09.2019,5.6491,5.7495,5.7726,5.6501
13.09.2019,5.6851,5.6595,5.6965,5.6491
16.09.2019,5.7245,5.6858,5.7446,5.6857
17.09.2019,5.6962,5.7288,5.7428,5.6877
18.09.2019,5.672,5.7014,5.7104,5.6535
19.09.2019,5.7148,5.6771,5.7236,5.6677
20.09.2019,5.7429,5.7186,5.7527,5.6788
23.09.2019,5.7149,5.7432,5.7472,5.7087
24.09.2019,5.6963,5.7176,5.7235,5.6673
25.09.2019,5.6681,5.6978,5.7144,5.6663
26.09.2019,5.6617,5.67,5.6985,5.6427
27.09.2019,5.6698,5.6667,5.69,5.645
30.09.2019,5.6479,5.6708,5.6806,5.633
01.10.2019,5.7221,5.6494,5.733,5.6398
02.10.2019,5.6946,5.7231,5.7599,5.6929
03.10.2019,5.6896,5.701,5.7162,5.6635
04.10.2019,5.6952,5.6955,5.7148,5.6753
07.10.2019,5.8318,5.714,5.8466,5.698
08.10.2019,5.8251,5.8327,5.8476,5.7772
09.10.2019,5.8679,5.832,5.8782,5.813
10.10.2019,5.832,5.8708,5.9018,5.8149
11.10.2019,5.8833,5.8369,5.9003,5.8095
14.10.2019,5.9261,5.8852,5.9416,5.8851
15.10.2019,5.9068,5.9272,5.9364,5.8555
16.10.2019,5.886,5.9163,5.9343,5.8696
17.10.2019,5.8289,5.8871,5.9325,5.8147
18.10.2019,5.7909,5.8297,5.834,5.7473
21.10.2019,5.8544,5.792,5.8678,5.7783
22.10.2019,5.8059,5.8581,5.8645,5.7853
23.10.2019,5.7317,5.8085,5.8212,5.7234
24.10.2019,5.7615,5.7351,5.7807,5.7265
25.10.2019,5.7738,5.7648,5.7926,5.7508
28.10.2019,5.7281,5.7746,5.7771,5.7124
29.10.2019,5.7333,5.7312,5.7642,5.7145
30.10.2019,5.701,5.738,5.7727,5.695
31.10.2019,5.7065,5.7017,5.7283,5.695
01.11.2019,5.6989,5.7136,5.741,5.6953
04.11.2019,5.7377,5.7085,5.742,5.679
05.11.2019,5.7488,5.7387,5.7642,5.714
06.11.2019,5.746,5.7534,5.7737,5.7422
07.11.2019,5.7474,5.7504,5.7651,5.7301
08.11.2019,5.7658,5.7515,5.7716,5.738
11.11.2019,5.7683,5.7671,5.7973,5.7583
12.11.2019,5.7766,5.7731,5.7844,5.7593
13.11.2019,5.7393,5.7775,5.7834,5.7308
14.11.2019,5.7446,5.7401,5.7822,5.7361
15.11.2019,5.7443,5.7471,5.7709,5.7351
18.11.2019,5.7328,5.7434,5.757,5.7165
19.11.2019,5.698,5.7364,5.7471,5.6929
20.11.2019,5.6921,5.6993,5.7239,5.6825
21.11.2019,5.6915,5.6997,5.7116,5.6813
22.11.2019,5.7122,5.694,5.7255,5.6875
25.11.2019,5.7333,5.7173,5.7599,5.6993
26.11.2019,5.7556,5.7422,5.7712,5.7315
27.11.2019,5.7769,5.7599,5.7923,5.748
28.11.2019,5.7505,5.7769,5.7852,5.751
29.11.2019,5.746,5.7575,5.7984,5.7343
02.12.2019,5.7382,5.7465,5.7655,5.7302
03.12.2019,5.741,5.7414,5.7664,5.7257
04.12.2019,5.7474,5.742,5.7624,5.7302
05.12.2019,5.7441,5.7455,5.77,5.7358
06.12.2019,5.7756,5.7485,5.7906,5.7378
09.12.2019,5.8074,5.7758,5.8178,5.7712
10.12.2019,5.8027,5.8112,5.8197,5.7876
11.12.2019,5.8064,5.806,5.8195,5.7916
12.12.2019,5.7889,5.8079,5.8131,5.7603
13.12.2019,5.8072,5.7906,5.8268,5.767
16.12.2019,5.8454,5.8081,5.8597,5.8027
17.12.2019,5.8819,5.8501,5.891,5.8429
18.12.2019,5.9219,5.8861,5.9323,5.8829
19.12.2019,5.938,5.9267,5.9457,5.9
20.12.2019,5.9356,5.9417,5.9448,5.9001
23.12.2019,5.9471,5.9388,5.9524,5.9165
24.12.2019,5.9458,5.9482,5.9567,5.929
25.12.2019,5.934,5.9469,5.9504,5.929
26.12.2019,5.9286,5.9335,5.9455,5.9284
27.12.2019,5.9492,5.9335,5.9617,5.9257
30.12.2019,5.9441,5.9493,5.9527,5.935
31.12.2019,5.9479,5.9478,5.9529,5.9399
01.01.2020,5.9456,5.9487,5.9502,5.9405
02.01.2020,5.9541,5.9465,5.9605,5.9433
03.01.2020,5.9713,5.957,5.9792,5.9495
06.01.2020,5.9644,5.9722,5.9783,5.9619
07.01.2020,5.9705,5.9694,5.979,5.9471
08.01.2020,5.9081,5.9728,5.9893,5.8973
09.01.2020,5.8689,5.9089,5.9278,5.8562
10.01.2020,5.8767,5.874,5.8972,5.856
13.01.2020,5.8607,5.8785,5.8809,5.849
14.01.2020,5.879,5.8676,5.9039,5.859
15.01.2020,5.8748,5.8815,5.9016,5.8678
16.01.2020,5.8547,5.8762,5.8937,5.8341
17.01.2020,5.8898,5.8584,5.9126,5.8443
20.01.2020,5.9102,5.882,5.9212,5.882
21.01.2020,5.935,5.9115,5.9409,5.9107
22.01.2020,5.9181,5.938,5.9459,5.9145
23.01.2020,5.9305,5.9222,5.9469,5.8998
24.01.2020,5.9381,5.9343,5.9489,5.9202
27.01.2020,5.943,5.9392,5.9579,5.9317
28.01.2020,5.9383,5.9435,5.9535,5.9278
29.01.2020,5.9535,5.9397,5.9735,5.9335
30.01.2020,5.9657,5.9569,5.9883,5.9525
31.01.2020,5.9812,5.9755,5.9883,5.9671
03.02.2020,5.9825,5.9819,5.9889,5.9746
04.02.2020,5.9776,5.9846,5.9882,5.9585
05.02.2020,5.9789,5.9792,5.9907,5.9695
06.02.2020,5.9858,5.9826,5.9911,5.9742
07.02.2020,6.0143,5.9876,6.05,5.976
10.02.2020,6.0088,6.0154,6.0258,5.9736
11.02.2020,6.0153,6.0108,6.0531,6.0012
12.02.2020,6.039,6.013,6.0662,5.998
13.02.2020,6.0362,6.0447,6.0686,6.034
14.02.2020,6.049,6.0406,6.0698,6.0333
17.02.2020,6.0417,6.0531,6.0623,6.034
18.02.2020,6.0602,6.0448,6.0757,6.0399
19.02.2020,6.0795,6.0642,6.0875,6.0469
20.02.2020,6.0964,6.0833,6.1089,6.0767
21.02.2020,6.0924,6.1002,6.1269,6.0844
24.02.2020,6.1154,6.0979,6.1616,6.0929
25.02.2020,6.1401,6.1173,6.1586,6.0662
26.02.2020,6.155,6.1441,6.1662,6.1365
27.02.2020,6.2056,6.1588,6.2111,6.148
28.02.2020,6.2387,6.2075,6.2579,6.1958
02.03.2020,6.1713,6.2432,6.261,6.1575
03.03.2020,6.1031,6.179,6.2239,6.0303
04.03.2020,6.0746,6.107,6.1487,6.0567
05.03.2020,6.1077,6.0784,6.1354,6.0565
06.03.2020,6.0899,6.1104,6.1311,6.0677
09.03.2020,6.1422,6.0903,6.1967,6.086
10.03.2020,6.1499,6.1429,6.1684,6.0978
11.03.2020,6.2056,6.1564,6.2129,6.1252
12.03.2020,6.3132,6.2098,6.3211,6.2035
13.03.2020,6.3301,6.3158,6.34,6.2435
16.03.2020,6.4275,6.332,6.4441,6.2775
17.03.2020,6.3936,6.4315,6.4988,6.3762
18.03.2020,6.4828,6.394,6.504,6.3872
19.03.2020,6.5391,6.484,6.5582,6.4653
20.03.2020,6.5505,6.5438,6.5665,6.4548
23.03.2020,6.558,6.5528,6.6185,6.5403
24.03.2020,6.4183,6.5605,6.574,6.3917
25.03.2020,6.4125,6.4205,6.4773,6.3773
26.03.2020,6.3939,6.4169,6.5117,6.3793
27.03.2020,6.453,6.3982,6.4764,6.3885
30.03.2020,6.5733,6.4549,6.5974,6.4433
31.03.2020,6.611,6.5764,6.6272,6.549
01.04.2020,6.6986,6.6149,6.714,6.6087
02.04.2020,6.6146,6.7024,6.7205,6.5891
03.04.2020,6.729,6.6137,6.7517,6.6083
06.04.2020,6.7785,6.7291,6.7951,6.7075
07.04.2020,6.752,6.7801,6.7895,6.6927
08.04.2020,6.7697,6.755,6.7968,6.7512
09.04.2020,6.6726,6.7737,6.7979,6.6164
10.04.2020,6.6961,6.6746,6.7298,6.659
13.04.2020,6.7681,6.7033,6.8018,6.7009
14.04.2020,6.8148,6.7723,6.8256,6.7603
15.04.2020,6.9078,6.8153,6.9283,6.8127
16.04.2020,6.9377,6.9118,6.9605,6.886
17.04.2020,6.93,6.9397,6.9584,6.8253
20.04.2020,6.9362,6.9314,6.9575,6.8714
21.04.2020,6.9797,6.9394,7.0008,6.9346
22.04.2020,6.9772,6.9812,7.0097,6.9516
23.04.2020,6.9422,6.9797,7.0005,6.9226
24.04.2020,6.9722,6.9395,6.997,6.9395
